,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,MI,DZ,FU,FG,BC,FG+,TS,SN,HZ,SQ,BR,RA,GR,VC,rel_humid,tavg_change,tavg_lag5,tavg_lag14,tavg_lag28,rel_humid_lag5,rel_humid_lag14,rel_humid_lag28,avgspeed_lag5,avgspeed_lag14,avgspeed_lag28,preciptotal_lag5,preciptotal_lag14,preciptotal_lag28
754,2011-05-19,72,49,61,1,53,55,3,0,428,1908,0.0,29.32,30.0,3.3,2,5.4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,73.70649258313675,-12.0,51.0,58.285714285714285,55.32142857142857,37.29241997924115,53.73006623569971,32.21383223812886,11.95,10.678571428571429,11.435714285714285,0.078,0.08285714285714285,0.08071428571428572
755,2011-05-20,72,50,61,0,53,56,3,0,427,1909,0.0,29.33,30.03,5.45,6,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.70649258313675,-1.0,54.4,58.642857142857146,55.357142857142854,43.56539804416303,56.829903465632604,33.13153339535333,9.14,10.50357142857143,11.266071428571427,0.01,0.08285714285714285,0.075
756,2011-05-21,75,50,63,2,59,62,1,0,426,1910,0.01,29.16,29.87,7.55,15,8.55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87.86391009167275,14.0,57.8,59.42857142857143,55.32142857142857,64.10285052399261,58.38919975897901,33.977482791067565,8.05,10.585714285714285,11.248214285714287,0.012,0.08285714285714285,0.05642857142857143
757,2011-05-22,87,63,75,14,59,64,0,10,425,1911,0.35,28.98,29.7,10.75,18,11.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,65.00290352017257,31.0,62.8,60.857142857142854,55.714285714285715,74.79835596121443,59.52255200870345,33.572944913539104,7.720000000000001,10.87142857142857,11.246428571428572,0.08199999999999999,0.10785714285714285,0.06892857142857142
758,2011-05-23,79,62,71,10,59,64,0,6,425,1912,0.01,28.95,29.62,10.65,24,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.06009329552731,25.0,66.2,61.57142857142857,56.035714285714285,74.26797841472921,61.27990426199292,34.264509127983494,8.690000000000001,10.639285714285714,10.819642857142856,0.074,0.10785714285714285,0.05785714285714285
759,2011-05-24,67,47,58,-4,47,52,7,0,424,1913,0.06,29.18,29.85,11.55,3,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.127634477071325,8.0,65.6,60.214285714285715,56.17857142857143,71.35220679351612,60.89285719262875,36.54730985163942,10.0,10.878571428571428,10.4375,0.086,0.11214285714285713,0.06
760,2011-05-25,71,48,59,-2,52,54,5,0,423,1914,2.07,28.94,29.66,9.25,3,10.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,75.23370756362661,5.0,65.2,59.0,56.75,71.6576497896141,60.78148397676387,39.903434577929765,10.959999999999999,11.192857142857141,10.303571428571429,0.5,0.2457142857142857,0.13392857142857142
761,2011-05-26,49,43,46,-15,40,43,18,0,422,1915,0.84,29.17,29.84,18.25,1,18.35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,57.930780898101766,-15.0,61.8,57.07142857142857,56.92857142857143,65.67102395089991,59.56715308067935,44.43814725130496,12.920000000000002,11.950000000000001,10.674999999999999,0.6659999999999999,0.2942857142857143,0.16392857142857142
762,2011-05-27,58,41,49,-12,41,46,15,0,422,1916,0.01,29.24,29.94,6.95,4,8.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.91226238741474,-12.0,56.6,56.142857142857146,56.82142857142857,63.452895724348345,58.08663372761149,46.36358519371264,12.290000000000001,11.742857142857144,10.498214285714285,0.5980000000000001,0.2935714285714286,0.16428571428571428
763,2011-05-28,63,51,57,-5,55,56,7,0,421,1916,0.18,29.13,29.83,5.2,18,6.25,0,1,0,0,0,0,1,0,1,0,1,1,0,0,92.40876171857644,-6.0,53.8,56.714285714285715,57.25,67.72262940895817,58.764903316536156,50.23273464804534,11.16,10.971428571428573,10.421428571428573,0.6319999999999999,0.27999999999999997,0.17071428571428568
764,2011-05-29,71,54,63,-1,59,60,2,0,421,1917,1.4,29.2,29.86,3.6,11,6.15,0,0,0,1,0,1,1,0,0,0,1,1,0,0,87.86391009167275,-12.0,54.8,58.07142857142857,57.5,73.46988453187846,62.0164967331894,52.59397010307442,10.0,9.971428571428573,10.221428571428572,0.9,0.3557142857142857,0.2207142857142857
765,2011-05-30,89,60,75,11,65,69,0,10,420,1918,0.0,29.3,29.96,11.8,19,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.41203031231144,4.0,58.0,60.142857142857146,58.357142857142854,74.10554908161541,68.67616692031702,55.59119166175452,10.26,9.842857142857143,10.30357142857143,0.48599999999999993,0.3557142857142857,0.2207142857142857
766,2011-05-31,86,69,78,14,64,69,0,13,420,1919,0.04,29.38,30.03,12.4,22,13.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,71.6863853215179,20.0,64.4,62.142857142857146,59.57142857142857,76.85666996629864,72.97338184799233,58.766259190399715,9.23,9.846428571428572,10.483928571428573,0.326,0.35857142857142854,0.22178571428571428
767,2011-06-01,81,61,71,7,49,59,0,6,419,1920,0.0,29.48,30.16,11.1,26,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.74891492980383,12.0,68.8,63.357142857142854,60.42857142857143,75.22400047477646,70.97601998383878,61.14474816458674,9.76,10.128571428571428,10.610714285714286,0.324,0.355,0.22178571428571428
768,2011-06-02,69,56,63,-1,44,53,2,0,419,1920,0.02,29.48,30.18,8.95,6,9.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40.38450519857729,17.0,70.0,63.5,60.892857142857146,64.81914917077663,68.59587802779882,61.162972131749264,10.41,10.421428571428573,10.55,0.292,0.35642857142857143,0.2196428571428571
769,2011-06-03,87,56,72,8,61,67,0,7,418,1921,0.1,29.34,30.04,10.4,16,11.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.24836672951288,23.0,71.8,64.28571428571429,61.464285714285715,62.09604049834466,68.63458332396854,62.73224339480057,11.389999999999999,10.775,10.639285714285716,0.032,0.36357142857142855,0.22321428571428573
770,2011-06-04,91,65,78,14,64,68,0,13,418,1922,0.34,29.34,30.01,2.2,26,8.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,71.6863853215179,21.0,72.4,65.35714285714286,62.392857142857146,60.75091150018595,67.47904584038606,62.934122799682534,10.61,10.757142857142858,10.671428571428573,0.1,0.3871428571428571,0.23500000000000001
771,2011-06-05,84,61,73,8,55,62,0,8,417,1923,0.01,29.38,30.07,2.9,7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.34076552877316,10.0,71.4,65.21428571428571,63.035714285714285,58.081787541637006,67.00317884100039,63.26286542485191,9.01,10.307142857142859,10.589285714285717,0.09400000000000001,0.3628571428571428,0.23535714285714285
772,2011-06-06,93,61,77,11,63,69,0,12,417,1923,0.0,29.18,29.88,8.15,20,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.99401929541187,2.0,72.6,65.64285714285714,63.607142857142854,63.13080841475861,66.99845926956357,64.13918176577825,8.64,10.110714285714286,10.375,0.09400000000000001,0.3621428571428571,0.23499999999999996
773,2011-06-07,96,76,86,20,64,72,0,21,417,1924,0.0,29.14,29.81,10.0,23,10.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.09870627695256,8.0,77.2,67.64285714285714,63.92857142857143,67.47364863043366,67.21067868384081,64.05176793823478,8.809999999999999,9.996428571428572,10.437500000000002,0.09000000000000001,0.3578571428571428,0.23499999999999996
774,2011-06-08,95,66,81,15,63,71,0,16,417,1925,0.43,29.16,29.8,10.45,23,12.75,0,0,0,0,0,0,1,0,0,0,1,1,0,0,65.75095572781868,10.0,79.0,69.21428571428571,64.10714285714286,65.77416643009482,66.53333926699739,63.65741162188062,9.15,10.12857142857143,10.660714285714288,0.156,0.24071428571428571,0.2432142857142857
775,2011-06-09,69,51,60,-5,53,55,4,0,416,1925,1.55,29.31,29.99,7.5,4,12.25,0,0,0,0,0,0,1,0,0,0,1,1,0,0,76.17150890346767,-3.0,75.4,70.21428571428571,63.642857142857146,66.67119114648477,67.8362484102378,63.701700745458574,9.940000000000001,9.692857142857141,10.821428571428573,0.398,0.2914285714285714,0.2928571428571428
776,2011-06-10,70,51,60,-6,56,57,4,0,416,1926,0.48,29.24,29.93,6.25,2,7.75,0,0,0,0,0,0,1,0,1,0,1,1,0,0,86.47426519483972,-12.0,72.8,71.0,63.57142857142857,72.29789107969809,70.1621057536253,64.12436974061839,10.45,9.65,10.696428571428573,0.492,0.32500000000000007,0.3092857142857143
777,2011-06-11,63,52,58,-9,54,55,7,0,416,1926,0.06,29.26,29.94,5.05,3,5.75,0,1,0,1,0,1,1,0,0,0,1,1,0,0,85.36896153674888,-20.0,69.0,71.07142857142857,63.892857142857146,75.17287952796548,69.65926288349476,64.21208310001545,9.77,9.614285714285714,10.292857142857144,0.504,0.3164285714285714,0.2982142857142857
778,2011-06-12,64,50,57,-10,45,52,7,0,416,1927,0.0,29.41,30.1,8.85,2,9.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.417730722042975,-16.0,63.2,70.64285714285714,64.35714285714286,73.43668441698358,67.19882149994977,64.60765911656958,9.580000000000002,9.846428571428572,9.908928571428572,0.504,0.21642857142857144,0.2860714285714286
779,2011-06-13,71,55,63,-4,43,53,1,0,416,1927,0.0,29.42,30.11,7.75,6,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.10362132003764,-14.0,59.6,69.78571428571429,64.96428571428571,67.70721753542736,64.2482208576445,66.46219388898075,8.680000000000001,9.564285714285715,9.703571428571427,0.418,0.21642857142857144,0.2860714285714286
780,2011-06-14,77,55,66,-1,49,56,0,1,416,1928,0.0,29.28,30.01,7.8,9,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.913810960507945,-20.0,60.8,68.92857142857143,65.53571428571429,62.85567794683542,62.83589411757236,67.90463798278235,7.92,9.225,9.535714285714286,0.10800000000000001,0.21357142857142858,0.2860714285714286
781,2011-06-15,71,57,64,-3,59,61,0,0,416,1928,0.82,29.04,29.73,8.8,15,11.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,85.30395362663496,-17.0,61.6,68.42857142857143,65.89285714285714,62.62161563319447,65.66125402448887,68.31863700416382,8.61,9.239285714285716,9.68392857142857,0.176,0.27214285714285713,0.31357142857142856
782,2011-06-16,81,61,71,2,59,63,0,6,416,1929,0.04,29.08,29.76,6.05,27,8.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,71.06009329552731,11.0,64.2,69.0,66.25,59.759841984950164,67.8523674599853,68.22412274389207,9.120000000000001,9.153571428571428,9.7875,0.172,0.2735714285714286,0.31499999999999995
783,2011-06-17,82,62,72,3,60,64,0,7,416,1929,0.0,29.16,29.82,5.55,6,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.84558597354662,12.0,67.2,69.0,66.64285714285714,63.44541303525089,67.68074026313057,68.15766179354956,8.52,8.821428571428571,9.798214285714286,0.172,0.2664285714285714,0.31499999999999995
784,2011-06-18,83,62,73,3,62,65,0,8,416,1929,0.0,29.13,29.81,4.55,7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.93141344328524,15.0,69.2,68.64285714285714,67.0,71.0109714599004,67.91252798611394,67.69578691325,8.15,8.685714285714285,9.721428571428572,0.172,0.24214285714285713,0.3146428571428571
785,2011-06-19,82,64,73,3,65,68,0,8,416,1930,0.0,29.06,29.74,3.9,12,5.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.88716689618325,16.0,70.6,68.64285714285714,66.92857142857143,77.00564264703546,69.59441379807181,68.2987963195361,7.470000000000001,8.675,9.491071428571429,0.172,0.2414285714285714,0.3021428571428571
786,2011-06-20,79,67,73,3,67,69,0,8,416,1930,0.7,29.04,29.71,7.1,16,8.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,86.474165256648,10.0,72.4,68.35714285714286,67.0,77.23968497303807,70.70013850958868,68.84929888957612,6.99,8.65,9.380357142857145,0.148,0.2914285714285714,0.3267857142857143
787,2011-06-21,89,67,78,8,70,72,0,13,416,1930,0.26,28.95,29.64,11.25,18,11.95,0,0,0,0,0,0,1,0,0,1,1,1,0,0,84.02949275673897,12.0,73.8,67.78571428571429,67.71428571428571,79.83356486528041,72.26662325814485,69.73865097099282,7.720000000000001,8.764285714285714,9.380357142857145,0.192,0.31,0.3339285714285714
788,2011-06-22,74,65,70,0,62,65,0,5,417,1931,0.02,28.92,29.59,12.75,21,13.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.32895600334344,6.0,73.4,67.0,68.10714285714286,81.53023887123977,73.30790899211091,69.92062412955414,9.120000000000001,8.810714285714285,9.469642857142858,0.196,0.2807142857142857,0.2607142857142857
789,2011-06-23,71,62,67,-2,59,62,0,2,417,1931,0.03,28.93,29.6,12.0,26,13.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,78.50178359096314,-4.0,72.2,67.5,68.85714285714286,82.24431290077536,73.47435718407486,70.65530279715634,10.46,8.871428571428572,9.282142857142857,0.202,0.17214285714285713,0.23178571428571426
790,2011-06-24,68,60,64,-7,55,59,1,0,417,1931,0.0,29.1,29.76,8.95,29,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.31205291687031,-8.0,70.4,67.78571428571429,69.39285714285714,80.52929010491276,72.53419916421991,71.3481524589226,11.28,8.971428571428572,9.310714285714285,0.202,0.13785714285714284,0.2314285714285714
791,2011-06-25,78,59,69,-1,52,60,0,4,417,1931,0.0,29.24,29.92,3.2,9,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56.10915741970891,-4.0,69.6,68.57142857142857,69.82142857142857,74.45628853752494,70.44421315585991,70.05173801967733,10.559999999999999,8.932142857142857,9.273214285714285,0.062,0.13357142857142856,0.225
792,2011-06-26,80,60,70,0,53,60,0,5,418,1931,0.0,29.26,29.94,6.15,9,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.35954224831056,-3.0,68.0,69.5,70.07142857142857,69.12229843583926,70.72577112202188,68.96229631098582,9.559999999999999,8.757142857142858,9.301785714285716,0.01,0.13357142857142856,0.175
793,2011-06-27,80,66,73,2,63,67,0,8,418,1931,0.08,29.12,29.8,6.65,21,10.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,77.26011965668177,0.0,68.6,70.21428571428571,70.0,68.50853116650693,73.59409243178217,68.92115664471334,8.88,8.882142857142856,9.223214285714286,0.022,0.13928571428571426,0.17785714285714285
794,2011-06-28,81,64,72,1,53,61,0,7,419,1931,0.0,29.31,29.98,8.15,30,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.725866916588586,-6.0,69.6,70.64285714285714,69.78571428571429,63.75334783163201,73.79495357150222,68.31542384453729,8.08,8.928571428571429,9.076785714285714,0.016,0.13928571428571426,0.1764285714285714
795,2011-06-29,80,61,71,0,55,62,0,6,419,1931,0.0,29.38,30.05,3.8,8,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.070572915776644,1.0,71.0,71.14285714285714,69.78571428571429,61.30505183141328,72.06399780644092,68.86262591546489,7.380000000000001,8.532142857142857,8.885714285714286,0.016,0.08071428571428571,0.1764285714285714
796,2011-06-30,88,63,76,4,61,67,0,11,419,1931,0.02,29.31,29.99,8.7,16,10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,68.07648768121432,9.0,72.4,71.5,70.25,63.69851788371436,71.85088311970426,69.85162528984479,8.34,8.653571428571428,8.903571428571428,0.02,0.07928571428571428,0.17642857142857143
797,2011-07-01,89,71,80,8,62,68,0,15,420,1931,0.0,29.28,29.96,12.35,18,12.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64.96095288095552,16.0,74.4,72.07142857142857,70.53571428571429,65.21880001024336,71.35912361309063,69.51993193811059,9.52,9.114285714285714,8.967857142857143,0.02,0.07928571428571428,0.17285714285714285
798,2011-07-02,93,72,83,11,70,74,0,18,420,1931,0.0,29.28,29.94,3.5,23,7.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.59224673659291,14.0,76.4,72.78571428571429,70.71428571428571,65.08522542622559,71.4777545626126,69.69514127436328,9.1,9.221428571428572,8.95357142857143,0.004,0.07928571428571428,0.16071428571428573
799,2011-07-03,85,69,77,5,57,65,0,12,421,1931,0.0,29.3,29.97,4.55,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.013004821515466,7.0,77.4,73.07142857142857,70.85714285714286,65.74265300721096,69.77245727156489,69.68343553481836,8.48,9.289285714285715,8.982142857142858,0.004,0.07928571428571428,0.16035714285714286
800,2011-07-04,88,66,77,5,54,63,0,12,422,1930,0.0,29.29,29.96,3.1,6,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.392438883199,4.0,78.6,73.35714285714286,70.85714285714286,63.80702620069543,67.26661967346139,68.98337909152504,8.23,8.975,8.8125,0.004,0.029285714285714286,0.16035714285714286
801,2011-07-05,91,67,80,8,59,68,0,15,422,1930,0.0,29.28,29.95,5.05,27,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.85107015457789,8.0,79.4,73.5,70.64285714285714,61.961942695368144,65.46816091616418,68.86739208715451,7.409999999999999,8.542857142857143,8.653571428571428,0.0,0.010714285714285714,0.16035714285714286
802,2011-07-06,86,70,78,6,60,67,0,13,423,1930,0.0,29.3,29.96,5.8,4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.276851269843405,7.0,79.0,74.07142857142857,70.53571428571429,61.62512237314572,64.25015343519989,68.7790312136554,6.32,8.114285714285716,8.4625,0.0,0.009285714285714286,0.14500000000000002
803,2011-07-07,81,64,73,1,54,62,0,8,423,1930,0.04,29.25,29.94,5.4,7,6.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.92845731191425,-3.0,77.0,74.5,71.0,57.49236448820999,62.6377729866964,68.05606508538563,6.07,7.653571428571429,8.262500000000001,0.008,0.01,0.09107142857142857
804,2011-07-08,86,63,75,2,51,62,0,10,424,1929,0.0,29.2,29.87,5.15,5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.56302485089153,-5.0,76.6,75.28571428571429,71.53571428571429,55.202368494085206,60.72712812484077,66.63066364453034,6.12,7.446428571428571,8.208928571428572,0.008,0.01,0.07392857142857143
805,2011-07-09,90,64,77,4,59,67,0,12,425,1929,0.0,29.24,29.91,5.3,18,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3781212841855,-6.0,76.6,75.85714285714286,72.21428571428571,57.3995049742825,61.17491125801767,65.80956220693879,6.480000000000001,7.517857142857143,8.225,0.008,0.01,0.07178571428571427
806,2011-07-10,91,74,83,10,67,72,0,18,425,1929,0.01,29.2,29.88,8.55,19,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.00343924301012,6.0,77.2,76.78571428571429,73.14285714285714,59.82997879196895,62.149475329067634,66.43762322554475,7.080000000000001,7.6571428571428575,8.207142857142857,0.01,0.010714285714285714,0.07214285714285715
807,2011-07-11,89,70,80,7,70,74,0,15,426,1928,0.26,29.15,29.82,5.4,24,8.25,0,0,0,0,0,0,1,0,1,0,1,1,0,0,80.86866319817692,3.0,77.6,77.28571428571429,73.75,63.34834117763565,62.40722843917444,68.00066043547831,7.25,7.5321428571428575,8.207142857142857,0.062,0.023571428571428573,0.08142857142857142
808,2011-07-12,87,70,79,6,63,69,0,14,427,1928,0.01,29.28,29.93,5.05,3,7.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.26093296762392,-1.0,78.8,77.78571428571429,74.21428571428571,65.81483630877759,63.37401887139124,68.58448622144672,7.390000000000001,7.4071428571428575,8.167857142857143,0.05600000000000001,0.02428571428571429,0.08178571428571428
809,2011-07-13,74,64,69,-3,57,62,0,4,428,1927,0.0,29.38,30.05,11.05,4,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.36084135624101,-9.0,77.6,77.64285714285714,74.39285714285714,70.37439960984747,63.966180902852976,68.01508935464695,8.45,7.828571428571429,8.180357142857144,0.05600000000000001,0.02428571428571429,0.0525
810,2011-07-14,82,62,72,0,56,63,0,7,428,1927,0.0,29.33,30.01,6.9,9,8.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.12794254555127,-1.0,76.6,77.35714285714286,74.42857142857143,70.32436386212063,63.5412848217342,67.69608397071923,8.879999999999999,7.710714285714286,8.182142857142859,0.05600000000000001,0.022857142857142857,0.051071428571428566
811,2011-07-15,86,70,79,5,60,66,0,14,429,1926,0.0,29.3,29.97,5.8,9,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.061427907615986,4.0,75.8,77.28571428571429,74.67857142857143,68.53596159504181,63.334175895067084,67.34664975407885,8.45,7.275,8.194642857142858,0.054000000000000006,0.022857142857142857,0.051071428571428566
812,2011-07-16,89,72,81,7,60,68,0,16,430,1925,0.0,29.35,30.01,2.95,19,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.77940853363801,4.0,76.0,77.14285714285714,74.96428571428571,64.31811066213403,62.1332588805703,66.80550672159146,7.5,6.960714285714286,8.091071428571428,0.002,0.022857142857142857,0.051071428571428566
813,2011-07-17,95,71,83,9,69,74,0,18,431,1925,0.0,29.38,30.05,6.5,22,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.73733837914016,0.0,76.8,77.57142857142857,75.32142857142857,65.61339174443728,63.327854134686355,66.55015570312563,7.389999999999999,7.017857142857143,8.153571428571428,0.0,0.022857142857142857,0.051071428571428566
814,2011-07-18,92,80,86,12,74,77,0,21,432,1924,0.01,29.26,29.95,10.9,24,11.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,79.76723366159358,6.0,80.2,78.21428571428571,75.78571428571429,67.69467020550778,65.35462519028597,66.31062243187368,7.330000000000001,7.507142857142857,8.241071428571429,0.002,0.023571428571428573,0.02642857142857143
815,2011-07-19,92,78,86,12,72,76,0,21,433,1923,0.0,29.2,29.88,3.85,6,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.29404461189364,7.0,83.0,78.64285714285714,76.07142857142857,70.52789061877625,66.6005519372371,66.03435642670063,6.94,7.542857142857144,8.042857142857143,0.002,0.023571428571428573,0.017142857142857144
816,2011-07-20,99,75,87,13,73,77,0,22,433,1923,0.01,29.12,29.79,8.3,23,10.3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,76.77477988325171,18.0,84.6,79.28571428571429,76.67857142857143,73.4705610139034,67.56468969533769,65.90742156526879,7.65,7.75,7.932142857142858,0.004,0.02428571428571429,0.016785714285714286
817,2011-07-21,100,78,89,15,71,76,0,24,434,1922,0.01,29.13,29.78,5.75,27,9.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.06313215139792,17.0,86.2,80.42857142857143,77.46428571428571,75.7273057374554,68.64573789815795,65.64175544242717,8.830000000000002,7.946428571428571,7.800000000000002,0.006,0.02214285714285714,0.016071428571428573
818,2011-07-22,94,70,82,8,70,73,0,-3,435,1921,0.84,29.2,29.87,2.75,9,8.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,77.9607000042998,3.0,86.0,80.92857142857143,78.10714285714286,76.37197806248732,70.88842898054426,65.80777855269251,9.190000000000001,8.114285714285714,7.780357142857143,0.174,0.08214285714285714,0.046071428571428576
819,2011-07-23,87,70,79,5,70,73,0,14,436,1920,3.45,29.26,29.94,0.75,25,5.1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,82.41545213109025,-2.0,84.6,81.07142857142857,78.46428571428571,76.90162175638666,72.31966689818032,66.74728907809899,7.960000000000001,8.035714285714286,7.776785714285714,0.8620000000000001,0.32857142857142857,0.1692857142857143
820,2011-07-24,87,72,80,6,69,72,0,15,437,1919,0.1,29.29,29.96,1.1,21,6.05,0,0,0,1,0,0,1,0,0,0,1,1,0,1,78.91018873615721,-3.0,83.4,80.85714285714286,78.82142857142857,77.42485058123937,72.88443471911938,67.5169550240935,7.889999999999999,7.832142857142857,7.744642857142858,0.882,0.335,0.17285714285714285
821,2011-07-25,89,73,81,7,66,71,0,16,438,1918,0.0,29.22,29.9,2.75,33,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64480572989918,-5.0,82.2,80.92857142857143,79.10714285714286,76.39885575056886,72.22558775709955,67.31640809813699,7.090000000000001,7.692857142857143,7.6125,0.8800000000000001,0.3164285714285714,0.16999999999999998
822,2011-07-26,84,71,78,4,62,68,0,13,439,1918,0.0,29.2,29.87,6.1,5,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5000142663935,-8.0,80.0,80.85714285714286,79.32142857142857,75.68623217356797,72.17123642129738,67.7726276463443,6.859999999999999,7.757142857142858,7.582142857142857,0.8780000000000001,0.3157142857142857,0.16999999999999998
823,2011-07-27,91,70,80,6,66,70,0,15,440,1917,0.36,29.17,29.84,6.1,16,9.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,72.98380101487616,-7.0,79.6,81.64285714285714,79.64285714285714,74.69085237568325,72.43001925405703,68.198100078455,7.08,7.625,7.7267857142857155,0.782,0.34142857142857136,0.18285714285714286
824,2011-07-28,87,73,80,6,71,74,0,15,441,1916,0.36,29.23,29.88,3.25,22,6.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,82.81873471489251,-9.0,79.8,82.21428571428571,79.78571428571429,74.77150889244369,73.90793298043855,68.72460890108637,7.42,7.514285714285714,7.6125,0.16399999999999998,0.3671428571428571,0.19500000000000003
825,2011-07-29,86,72,79,5,68,71,0,14,442,1915,0.53,29.31,29.97,3.9,4,5.75,0,0,0,0,0,0,1,0,0,0,1,1,0,0,78.41496390503673,-3.0,79.6,82.21428571428571,79.75,74.6724639262196,75.07604269454002,69.20510929480356,7.359999999999999,7.442857142857143,7.358928571428572,0.25,0.40499999999999997,0.21392857142857144
826,2011-07-30,91,67,79,5,64,70,0,14,443,1914,0.0,29.38,30.04,2.2,12,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.30943141618138,0.0,79.2,82.07142857142857,79.60714285714286,74.40538906347605,75.82818718615026,68.98072303336029,6.779999999999999,7.435714285714285,7.198214285714286,0.25,0.40499999999999997,0.21392857142857144
827,2011-07-31,90,70,80,6,69,73,0,15,444,1913,0.0,29.38,30.05,4.7,24,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.91018873615721,0.0,79.6,81.85714285714286,79.71428571428571,76.68742395742879,76.12624792593722,69.72705103031178,6.13,7.307142857142857,7.1625000000000005,0.25,0.40499999999999997,0.21392857142857144
828,2011-08-01,91,75,83,10,71,75,0,18,445,1911,0.0,29.3,29.98,3.65,26,5.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,78.43919650496314,2.0,80.2,81.64285714285714,79.92857142857143,77.77850305544618,76.03138812903502,70.6930066596605,5.27,6.889285714285714,7.198214285714286,0.178,0.4042857142857143,0.21392857142857144
829,2011-08-02,93,74,84,11,73,76,0,19,446,1910,0.36,29.07,29.76,8.15,20,8.8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,80.69882119418584,6.0,81.0,81.5,80.07142857142857,77.35452035130484,76.34601502777018,71.47328348250365,5.67,7.060714285714285,7.301785714285714,0.178,0.43,0.2267857142857143
