,date,species,totalmosquitos,wnvpresent,trap,latitude,longitude
4549,2009-07-06,CULEX RESTUANS,24,0,T900,41.974689,-87.890615
4552,2009-07-06,CULEX RESTUANS,7,0,T028,41.986921,-87.689778
4553,2009-07-06,CULEX RESTUANS,5,0,T012,41.991429,-87.747113
4554,2009-07-06,CULEX RESTUANS,9,0,T009,41.99247800000001,-87.862995
4555,2009-07-06,CULEX RESTUANS,16,0,T016,42.011601,-87.81150600000002
4556,2009-07-06,CULEX RESTUANS,3,0,T148,42.01743,-87.68776899999997
4557,2009-07-06,CULEX SALINARIUS,1,0,T017,41.960616,-87.777189
4558,2009-07-06,CULEX TERRITANS,1,0,T115,41.673408,-87.599862
4559,2009-07-06,CULEX TERRITANS,1,0,T151,41.916265,-87.800515
4560,2009-07-10,CULEX PIPIENS,4,0,T073,41.773215,-87.60088
4561,2009-07-10,CULEX PIPIENS,1,0,T114,41.798697,-87.736812
4562,2009-07-10,CULEX PIPIENS,1,0,T031,41.801498,-87.763416
4563,2009-07-10,CULEX PIPIENS,1,0,T074,41.822536,-87.66634300000003
4564,2009-07-10,CULEX PIPIENS,2,0,T048,41.867108,-87.654224
4565,2009-07-10,CULEX PIPIENS,1,0,T090,41.868077,-87.666901
4566,2009-07-10,CULEX PIPIENS,1,0,T153,41.907645,-87.760886
4567,2009-07-10,CULEX PIPIENS,1,0,T151,41.916265,-87.800515
4568,2009-07-10,CULEX PIPIENS,4,0,T002,41.95469,-87.800991
4569,2009-07-10,CULEX PIPIENS,4,0,T220,41.963976,-87.69181
4570,2009-07-10,CULEX PIPIENS,2,0,T028,41.986921,-87.689778
4571,2009-07-10,CULEX PIPIENS,2,0,T148,42.01743,-87.68776899999997
4572,2009-07-10,CULEX PIPIENS/RESTUANS,50,0,T158,41.682587,-87.707973
4573,2009-07-10,CULEX PIPIENS/RESTUANS,21,0,T095,41.704336,-87.70373599999998
4574,2009-07-10,CULEX PIPIENS/RESTUANS,4,0,T080,41.754676,-87.612922
4575,2009-07-10,CULEX PIPIENS/RESTUANS,1,0,T079,41.766202,-87.562889
4576,2009-07-10,CULEX PIPIENS/RESTUANS,4,0,T069,41.768388,-87.678649
4577,2009-07-10,CULEX PIPIENS/RESTUANS,86,0,T066,41.77166,-87.703047
4579,2009-07-10,CULEX PIPIENS/RESTUANS,1,0,T073,41.773215,-87.60088
4580,2009-07-10,CULEX PIPIENS/RESTUANS,1,0,T065,41.778297,-87.752411
4581,2009-07-10,CULEX PIPIENS/RESTUANS,15,0,T114,41.798697,-87.736812
4582,2009-07-10,CULEX PIPIENS/RESTUANS,3,0,T061,41.801179,-87.679447
4583,2009-07-10,CULEX PIPIENS/RESTUANS,57,0,T031,41.801498,-87.763416
4585,2009-07-10,CULEX PIPIENS/RESTUANS,5,0,T082,41.803423,-87.642984
4586,2009-07-10,CULEX PIPIENS/RESTUANS,1,0,T081,41.821582,-87.62779599999998
4587,2009-07-10,CULEX PIPIENS/RESTUANS,3,0,T074,41.822536,-87.66634300000003
4588,2009-07-10,CULEX PIPIENS/RESTUANS,10,0,T063,41.82561,-87.726549
4589,2009-07-10,CULEX PIPIENS/RESTUANS,5,0,T152,41.846075,-87.716277
4590,2009-07-10,CULEX PIPIENS/RESTUANS,6,0,T043,41.857402,-87.694991
4591,2009-07-10,CULEX PIPIENS/RESTUANS,52,0,T048,41.867108,-87.654224
4593,2009-07-10,CULEX PIPIENS/RESTUANS,38,0,T090,41.868077,-87.666901
4594,2009-07-10,CULEX PIPIENS/RESTUANS,2,0,T047,41.868142,-87.696269
4595,2009-07-10,CULEX PIPIENS/RESTUANS,4,0,T049,41.896282,-87.655232
4596,2009-07-10,CULEX PIPIENS/RESTUANS,14,0,T030,41.89923,-87.716788
4597,2009-07-10,CULEX PIPIENS/RESTUANS,4,0,T033,41.906638,-87.701431
4598,2009-07-10,CULEX PIPIENS/RESTUANS,4,0,T153,41.907645,-87.760886
4599,2009-07-10,CULEX PIPIENS/RESTUANS,15,0,T151,41.916265,-87.800515
4600,2009-07-10,CULEX PIPIENS/RESTUANS,27,0,T054,41.921965,-87.632085
4602,2009-07-10,CULEX PIPIENS/RESTUANS,13,0,T147,41.932094,-87.700117
4603,2009-07-10,CULEX PIPIENS/RESTUANS,5,0,T144,41.94016,-87.794896
4604,2009-07-10,CULEX PIPIENS/RESTUANS,36,0,T011,41.944869,-87.832763
4605,2009-07-10,CULEX PIPIENS/RESTUANS,16,0,T218,41.948167,-87.730698
4606,2009-07-10,CULEX PIPIENS/RESTUANS,129,0,T002,41.95469,-87.800991
4609,2009-07-10,CULEX PIPIENS/RESTUANS,2,0,T017,41.960616,-87.777189
4610,2009-07-10,CULEX PIPIENS/RESTUANS,10,0,T220,41.963976,-87.69181
4611,2009-07-10,CULEX PIPIENS/RESTUANS,11,0,T003,41.964242,-87.757639
4612,2009-07-10,CULEX PIPIENS/RESTUANS,11,0,T028,41.986921,-87.689778
4613,2009-07-10,CULEX PIPIENS/RESTUANS,13,0,T012,41.991429,-87.747113
4614,2009-07-10,CULEX PIPIENS/RESTUANS,9,0,T009,41.99247800000001,-87.862995
4615,2009-07-10,CULEX PIPIENS/RESTUANS,37,0,T008,42.008314,-87.77792099999998
4616,2009-07-10,CULEX PIPIENS/RESTUANS,1,0,T018,42.010412,-87.66214000000002
4617,2009-07-10,CULEX PIPIENS/RESTUANS,24,0,T016,42.011601,-87.81150600000002
4618,2009-07-10,CULEX PIPIENS/RESTUANS,5,0,T148,42.01743,-87.68776899999997
4619,2009-07-10,CULEX RESTUANS,42,0,T135,41.662014,-87.72460799999998
4620,2009-07-10,CULEX RESTUANS,3,0,T095,41.704336,-87.70373599999998
4621,2009-07-10,CULEX RESTUANS,1,0,T080,41.754676,-87.612922
4622,2009-07-10,CULEX RESTUANS,1,0,T069,41.768388,-87.678649
4623,2009-07-10,CULEX RESTUANS,5,0,T073,41.773215,-87.60088
4624,2009-07-10,CULEX RESTUANS,1,0,T114,41.798697,-87.736812
4625,2009-07-10,CULEX RESTUANS,10,0,T031,41.801498,-87.763416
4626,2009-07-10,CULEX RESTUANS,1,0,T082,41.803423,-87.642984
4627,2009-07-10,CULEX RESTUANS,2,0,T074,41.822536,-87.66634300000003
4628,2009-07-10,CULEX RESTUANS,1,0,T063,41.82561,-87.726549
4629,2009-07-10,CULEX RESTUANS,2,0,T152,41.846075,-87.716277
4630,2009-07-10,CULEX RESTUANS,1,0,T043,41.857402,-87.694991
4631,2009-07-10,CULEX RESTUANS,20,0,T048,41.867108,-87.654224
4632,2009-07-10,CULEX RESTUANS,19,0,T090,41.868077,-87.666901
4633,2009-07-10,CULEX RESTUANS,1,0,T049,41.896282,-87.655232
4634,2009-07-10,CULEX RESTUANS,3,0,T030,41.89923,-87.716788
4635,2009-07-10,CULEX RESTUANS,1,0,T033,41.906638,-87.701431
4636,2009-07-10,CULEX RESTUANS,1,0,T153,41.907645,-87.760886
4637,2009-07-10,CULEX RESTUANS,8,0,T151,41.916265,-87.800515
4638,2009-07-10,CULEX RESTUANS,15,0,T054,41.921965,-87.632085
4640,2009-07-10,CULEX RESTUANS,6,0,T147,41.932094,-87.700117
4641,2009-07-10,CULEX RESTUANS,2,0,T144,41.94016,-87.794896
4642,2009-07-10,CULEX RESTUANS,1,0,T011,41.944869,-87.832763
4643,2009-07-10,CULEX RESTUANS,10,0,T218,41.948167,-87.730698
4644,2009-07-10,CULEX RESTUANS,32,0,T002,41.95469,-87.800991
4645,2009-07-10,CULEX RESTUANS,3,0,T220,41.963976,-87.69181
4646,2009-07-10,CULEX RESTUANS,3,0,T003,41.964242,-87.757639
4647,2009-07-10,CULEX RESTUANS,6,0,T028,41.986921,-87.689778
4648,2009-07-10,CULEX RESTUANS,7,0,T008,42.008314,-87.77792099999998
4649,2009-07-10,CULEX RESTUANS,1,0,T018,42.010412,-87.66214000000002
4650,2009-07-10,CULEX RESTUANS,5,0,T016,42.011601,-87.81150600000002
4651,2009-07-10,CULEX RESTUANS,1,0,T148,42.01743,-87.68776899999997
4652,2009-07-10,CULEX SALINARIUS,2,0,T003,41.964242,-87.757639
4653,2009-07-13,CULEX PIPIENS,9,0,T135,41.662014,-87.72460799999998
4655,2009-07-13,CULEX PIPIENS,2,0,T115,41.673408,-87.599862
4656,2009-07-13,CULEX PIPIENS,2,0,T200,41.678618,-87.559308
4657,2009-07-13,CULEX PIPIENS,3,0,T158,41.682587,-87.707973
4658,2009-07-13,CULEX PIPIENS,1,0,T094,41.720848,-87.666014
4659,2009-07-13,CULEX PIPIENS,2,0,T089,41.723195,-87.64997
4660,2009-07-13,CULEX PIPIENS,1,0,T159,41.732984,-87.649642
4661,2009-07-13,CULEX PIPIENS,1,0,T102,41.750498,-87.605294
4662,2009-07-13,CULEX PIPIENS,1,0,T047,41.868142,-87.696269
4663,2009-07-13,CULEX PIPIENS,1,0,T160,41.903002,-87.68826700000002
4664,2009-07-13,CULEX PIPIENS,4,0,T903,41.957799,-87.930995
4665,2009-07-13,CULEX PIPIENS,4,0,T900,41.974689,-87.890615
4666,2009-07-13,CULEX PIPIENS/RESTUANS,23,0,T221,41.659112,-87.53869300000002
4668,2009-07-13,CULEX PIPIENS/RESTUANS,374,0,T135,41.662014,-87.72460799999998
4676,2009-07-13,CULEX PIPIENS/RESTUANS,248,0,T115,41.673408,-87.599862
4681,2009-07-13,CULEX PIPIENS/RESTUANS,56,0,T200,41.678618,-87.559308
4683,2009-07-13,CULEX PIPIENS/RESTUANS,45,0,T212,41.680946,-87.535198
4684,2009-07-13,CULEX PIPIENS/RESTUANS,18,0,T158,41.682587,-87.707973
4685,2009-07-13,CULEX PIPIENS/RESTUANS,34,0,T094,41.720848,-87.666014
4686,2009-07-13,CULEX PIPIENS/RESTUANS,13,0,T089,41.723195,-87.64997
4687,2009-07-13,CULEX PIPIENS/RESTUANS,10,0,T138,41.72646500000001,-87.585413
4688,2009-07-13,CULEX PIPIENS/RESTUANS,130,0,T159,41.732984,-87.649642
4691,2009-07-13,CULEX PIPIENS/RESTUANS,19,0,T209,41.740641,-87.546587
4692,2009-07-13,CULEX PIPIENS/RESTUANS,31,0,T102,41.750498,-87.605294
4693,2009-07-13,CULEX PIPIENS/RESTUANS,38,0,T160,41.903002,-87.68826700000002
4694,2009-07-13,CULEX PIPIENS/RESTUANS,10,0,T903,41.957799,-87.930995
4695,2009-07-13,CULEX PIPIENS/RESTUANS,96,0,T900,41.974689,-87.890615
4702,2009-07-13,CULEX RESTUANS,2,0,T221,41.659112,-87.53869300000002
4703,2009-07-13,CULEX RESTUANS,19,0,T115,41.673408,-87.599862
4704,2009-07-13,CULEX RESTUANS,5,0,T200,41.678618,-87.559308
4705,2009-07-13,CULEX RESTUANS,13,0,T212,41.680946,-87.535198
4706,2009-07-13,CULEX RESTUANS,9,0,T158,41.682587,-87.707973
4707,2009-07-13,CULEX RESTUANS,1,0,T094,41.720848,-87.666014
4708,2009-07-13,CULEX RESTUANS,7,0,T089,41.723195,-87.64997
4710,2009-07-13,CULEX RESTUANS,9,0,T138,41.72646500000001,-87.585413
4711,2009-07-13,CULEX RESTUANS,13,0,T159,41.732984,-87.649642
4712,2009-07-13,CULEX RESTUANS,3,0,T209,41.740641,-87.546587
4713,2009-07-13,CULEX RESTUANS,2,0,T102,41.750498,-87.605294
4714,2009-07-13,CULEX RESTUANS,6,0,T047,41.868142,-87.696269
4715,2009-07-13,CULEX RESTUANS,5,0,T160,41.903002,-87.68826700000002
4716,2009-07-13,CULEX RESTUANS,10,0,T903,41.957799,-87.930995
4717,2009-07-13,CULEX RESTUANS,88,0,T900,41.974689,-87.890615
4723,2009-07-13,CULEX TERRITANS,1,0,T138,41.72646500000001,-87.585413
4724,2009-07-17,CULEX PIPIENS,3,0,T221,41.659112,-87.53869300000002
4725,2009-07-17,CULEX PIPIENS,2,0,T135,41.662014,-87.72460799999998
4726,2009-07-17,CULEX PIPIENS,5,0,T212,41.680946,-87.535198
4727,2009-07-17,CULEX PIPIENS,3,0,T158,41.682587,-87.707973
4728,2009-07-17,CULEX PIPIENS,1,0,T138,41.72646500000001,-87.585413
4729,2009-07-17,CULEX PIPIENS,4,0,T159,41.732984,-87.649642
4730,2009-07-17,CULEX PIPIENS,1,0,T209,41.740641,-87.546587
4731,2009-07-17,CULEX PIPIENS,4,0,T225,41.743402,-87.731435
4732,2009-07-17,CULEX PIPIENS,1,0,T102,41.750498,-87.605294
4733,2009-07-17,CULEX PIPIENS,1,0,T073,41.773215,-87.60088
4734,2009-07-17,CULEX PIPIENS,1,0,T114,41.798697,-87.736812
4735,2009-07-17,CULEX PIPIENS,4,0,T031,41.801498,-87.763416
4736,2009-07-17,CULEX PIPIENS,1,0,T063,41.82561,-87.726549
4737,2009-07-17,CULEX PIPIENS,2,0,T043,41.857402,-87.694991
4738,2009-07-17,CULEX PIPIENS,2,0,T047,41.868142,-87.696269
4739,2009-07-17,CULEX PIPIENS,1,0,T046,41.891118,-87.65449100000002
4740,2009-07-17,CULEX PIPIENS,1,0,T160,41.903002,-87.68826700000002
4741,2009-07-17,CULEX PIPIENS,4,0,T054,41.921965,-87.632085
4742,2009-07-17,CULEX PIPIENS,1,0,T222,41.925198,-87.746381
4743,2009-07-17,CULEX PIPIENS,3,0,T218,41.948167,-87.730698
4744,2009-07-17,CULEX PIPIENS,3,0,T002,41.95469,-87.800991
4745,2009-07-17,CULEX PIPIENS,2,0,T903,41.957799,-87.930995
4747,2009-07-17,CULEX PIPIENS,2,0,T220,41.963976,-87.69181
4748,2009-07-17,CULEX PIPIENS,1,0,T223,41.973845,-87.805059
4749,2009-07-17,CULEX PIPIENS,5,0,T900,41.974689,-87.890615
4750,2009-07-17,CULEX PIPIENS,1,0,T028,41.986921,-87.689778
4751,2009-07-17,CULEX PIPIENS,2,0,T009,41.99247800000001,-87.862995
4752,2009-07-17,CULEX PIPIENS,1,0,T008,42.008314,-87.77792099999998
4753,2009-07-17,CULEX PIPIENS,2,0,T148,42.01743,-87.68776899999997
4754,2009-07-17,CULEX PIPIENS/RESTUANS,62,0,T221,41.659112,-87.53869300000002
4756,2009-07-17,CULEX PIPIENS/RESTUANS,113,0,T135,41.662014,-87.72460799999998
4759,2009-07-17,CULEX PIPIENS/RESTUANS,3,0,T115,41.673408,-87.599862
4760,2009-07-17,CULEX PIPIENS/RESTUANS,64,0,T212,41.680946,-87.535198
4762,2009-07-17,CULEX PIPIENS/RESTUANS,47,0,T158,41.682587,-87.707973
4763,2009-07-17,CULEX PIPIENS/RESTUANS,47,0,T095,41.704336,-87.70373599999998
4764,2009-07-17,CULEX PIPIENS/RESTUANS,2,0,T128,41.704572,-87.56566600000002
4765,2009-07-17,CULEX PIPIENS/RESTUANS,4,0,T094,41.720848,-87.666014
4766,2009-07-17,CULEX PIPIENS/RESTUANS,2,0,T089,41.723195,-87.64997
4767,2009-07-17,CULEX PIPIENS/RESTUANS,17,0,T138,41.72646500000001,-87.585413
4768,2009-07-17,CULEX PIPIENS/RESTUANS,3,0,T227,41.728495,-87.60096300000002
4769,2009-07-17,CULEX PIPIENS/RESTUANS,10,0,T159,41.732984,-87.649642
4770,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T209,41.740641,-87.546587
4771,2009-07-17,CULEX PIPIENS/RESTUANS,38,0,T225,41.743402,-87.731435
4772,2009-07-17,CULEX PIPIENS/RESTUANS,25,0,T102,41.750498,-87.605294
4773,2009-07-17,CULEX PIPIENS/RESTUANS,2,0,T083,41.754292,-87.590773
4774,2009-07-17,CULEX PIPIENS/RESTUANS,3,0,T080,41.754676,-87.612922
4775,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T079,41.766202,-87.562889
4776,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T069,41.768388,-87.678649
4777,2009-07-17,CULEX PIPIENS/RESTUANS,10,0,T066,41.77166,-87.703047
4778,2009-07-17,CULEX PIPIENS/RESTUANS,11,0,T073,41.773215,-87.60088
4779,2009-07-17,CULEX PIPIENS/RESTUANS,4,0,T155,41.776156,-87.778927
4780,2009-07-17,CULEX PIPIENS/RESTUANS,4,0,T114,41.798697,-87.736812
4781,2009-07-17,CULEX PIPIENS/RESTUANS,5,0,T062,41.800737,-87.71188000000002
4782,2009-07-17,CULEX PIPIENS/RESTUANS,2,0,T061,41.801179,-87.679447
4783,2009-07-17,CULEX PIPIENS/RESTUANS,67,0,T031,41.801498,-87.763416
4785,2009-07-17,CULEX PIPIENS/RESTUANS,7,0,T082,41.803423,-87.642984
4786,2009-07-17,CULEX PIPIENS/RESTUANS,3,0,T081,41.821582,-87.62779599999998
4787,2009-07-17,CULEX PIPIENS/RESTUANS,14,0,T074,41.822536,-87.66634300000003
4788,2009-07-17,CULEX PIPIENS/RESTUANS,7,0,T152,41.846075,-87.716277
4789,2009-07-17,CULEX PIPIENS/RESTUANS,2,0,T043,41.857402,-87.694991
4790,2009-07-17,CULEX PIPIENS/RESTUANS,26,0,T048,41.867108,-87.654224
4791,2009-07-17,CULEX PIPIENS/RESTUANS,23,0,T090,41.868077,-87.666901
4792,2009-07-17,CULEX PIPIENS/RESTUANS,5,0,T047,41.868142,-87.696269
4793,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T145,41.878114,-87.629798
4794,2009-07-17,CULEX PIPIENS/RESTUANS,9,0,T046,41.891118,-87.65449100000002
4795,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T049,41.896282,-87.655232
4796,2009-07-17,CULEX PIPIENS/RESTUANS,6,0,T030,41.89923,-87.716788
4797,2009-07-17,CULEX PIPIENS/RESTUANS,20,0,T160,41.903002,-87.68826700000002
4798,2009-07-17,CULEX PIPIENS/RESTUANS,3,0,T153,41.907645,-87.760886
4799,2009-07-17,CULEX PIPIENS/RESTUANS,3,0,T039,41.911824,-87.726737
4800,2009-07-17,CULEX PIPIENS/RESTUANS,4,0,T151,41.916265,-87.800515
4801,2009-07-17,CULEX PIPIENS/RESTUANS,9,0,T054,41.921965,-87.632085
4803,2009-07-17,CULEX PIPIENS/RESTUANS,14,0,T222,41.925198,-87.746381
4804,2009-07-17,CULEX PIPIENS/RESTUANS,14,0,T144,41.94016,-87.794896
4805,2009-07-17,CULEX PIPIENS/RESTUANS,29,0,T011,41.944869,-87.832763
4806,2009-07-17,CULEX PIPIENS/RESTUANS,30,0,T218,41.948167,-87.730698
4807,2009-07-17,CULEX PIPIENS/RESTUANS,96,0,T002,41.95469,-87.800991
4809,2009-07-17,CULEX PIPIENS/RESTUANS,27,0,T903,41.957799,-87.930995
4810,2009-07-17,CULEX PIPIENS/RESTUANS,31,0,T220,41.963976,-87.69181
4811,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T003,41.964242,-87.757639
4812,2009-07-17,CULEX PIPIENS/RESTUANS,246,0,T900,41.974689,-87.890615
4820,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T028,41.986921,-87.689778
4821,2009-07-17,CULEX PIPIENS/RESTUANS,6,0,T012,41.991429,-87.747113
4822,2009-07-17,CULEX PIPIENS/RESTUANS,100,0,T009,41.99247800000001,-87.862995
4824,2009-07-17,CULEX PIPIENS/RESTUANS,57,0,T008,42.008314,-87.77792099999998
4826,2009-07-17,CULEX PIPIENS/RESTUANS,1,0,T018,42.010412,-87.66214000000002
4827,2009-07-17,CULEX PIPIENS/RESTUANS,14,0,T016,42.011601,-87.81150600000002
4828,2009-07-17,CULEX PIPIENS/RESTUANS,10,0,T148,42.01743,-87.68776899999997
4829,2009-07-17,CULEX RESTUANS,6,0,T221,41.659112,-87.53869300000002
4830,2009-07-17,CULEX RESTUANS,35,0,T135,41.662014,-87.72460799999998
4831,2009-07-17,CULEX RESTUANS,1,0,T200,41.678618,-87.559308
4832,2009-07-17,CULEX RESTUANS,27,0,T212,41.680946,-87.535198
4833,2009-07-17,CULEX RESTUANS,4,0,T158,41.682587,-87.707973
4834,2009-07-17,CULEX RESTUANS,2,0,T095,41.704336,-87.70373599999998
4835,2009-07-17,CULEX RESTUANS,1,0,T128,41.704572,-87.56566600000002
4836,2009-07-17,CULEX RESTUANS,4,0,T094,41.720848,-87.666014
4837,2009-07-17,CULEX RESTUANS,6,0,T138,41.72646500000001,-87.585413
4838,2009-07-17,CULEX RESTUANS,18,0,T159,41.732984,-87.649642
4839,2009-07-17,CULEX RESTUANS,4,0,T209,41.740641,-87.546587
4840,2009-07-17,CULEX RESTUANS,13,0,T225,41.743402,-87.731435
4841,2009-07-17,CULEX RESTUANS,4,0,T102,41.750498,-87.605294
4842,2009-07-17,CULEX RESTUANS,4,0,T080,41.754676,-87.612922
4843,2009-07-17,CULEX RESTUANS,1,0,T069,41.768388,-87.678649
4844,2009-07-17,CULEX RESTUANS,4,0,T073,41.773215,-87.60088
4845,2009-07-17,CULEX RESTUANS,1,0,T155,41.776156,-87.778927
4846,2009-07-17,CULEX RESTUANS,1,0,T065,41.778297,-87.752411
4847,2009-07-17,CULEX RESTUANS,1,0,T114,41.798697,-87.736812
4848,2009-07-17,CULEX RESTUANS,4,0,T062,41.800737,-87.71188000000002
4849,2009-07-17,CULEX RESTUANS,31,0,T031,41.801498,-87.763416
4850,2009-07-17,CULEX RESTUANS,2,0,T082,41.803423,-87.642984
4851,2009-07-17,CULEX RESTUANS,2,0,T074,41.822536,-87.66634300000003
4852,2009-07-17,CULEX RESTUANS,2,0,T063,41.82561,-87.726549
4853,2009-07-17,CULEX RESTUANS,3,0,T152,41.846075,-87.716277
4854,2009-07-17,CULEX RESTUANS,1,0,T043,41.857402,-87.694991
4855,2009-07-17,CULEX RESTUANS,11,0,T048,41.867108,-87.654224
4856,2009-07-17,CULEX RESTUANS,37,0,T090,41.868077,-87.666901
4857,2009-07-17,CULEX RESTUANS,5,0,T047,41.868142,-87.696269
4858,2009-07-17,CULEX RESTUANS,9,0,T046,41.891118,-87.65449100000002
4859,2009-07-17,CULEX RESTUANS,2,0,T049,41.896282,-87.655232
4860,2009-07-17,CULEX RESTUANS,1,0,T030,41.89923,-87.716788
4861,2009-07-17,CULEX RESTUANS,21,0,T160,41.903002,-87.68826700000002
4862,2009-07-17,CULEX RESTUANS,4,0,T153,41.907645,-87.760886
4863,2009-07-17,CULEX RESTUANS,11,0,T054,41.921965,-87.632085
4865,2009-07-17,CULEX RESTUANS,1,0,T222,41.925198,-87.746381
4866,2009-07-17,CULEX RESTUANS,3,0,T011,41.944869,-87.832763
4867,2009-07-17,CULEX RESTUANS,7,0,T218,41.948167,-87.730698
4868,2009-07-17,CULEX RESTUANS,14,0,T002,41.95469,-87.800991
4869,2009-07-17,CULEX RESTUANS,6,0,T903,41.957799,-87.930995
4871,2009-07-17,CULEX RESTUANS,25,0,T220,41.963976,-87.69181
4872,2009-07-17,CULEX RESTUANS,2,0,T003,41.964242,-87.757639
4873,2009-07-17,CULEX RESTUANS,54,0,T900,41.974689,-87.890615
4878,2009-07-17,CULEX RESTUANS,37,0,T028,41.986921,-87.689778
4879,2009-07-17,CULEX RESTUANS,1,0,T012,41.991429,-87.747113
4880,2009-07-17,CULEX RESTUANS,10,0,T009,41.99247800000001,-87.862995
4881,2009-07-17,CULEX RESTUANS,6,0,T008,42.008314,-87.77792099999998
4882,2009-07-17,CULEX RESTUANS,1,0,T016,42.011601,-87.81150600000002
4883,2009-07-17,CULEX RESTUANS,7,0,T148,42.01743,-87.68776899999997
4884,2009-07-17,CULEX SALINARIUS,1,0,T159,41.732984,-87.649642
4885,2009-07-17,CULEX SALINARIUS,1,0,T063,41.82561,-87.726549
4886,2009-07-17,CULEX SALINARIUS,1,0,T046,41.891118,-87.65449100000002
4887,2009-07-17,CULEX SALINARIUS,1,0,T054,41.921965,-87.632085
4888,2009-07-24,CULEX PIPIENS,9,0,T225,41.743402,-87.731435
4889,2009-07-24,CULEX PIPIENS,2,0,T066,41.77166,-87.703047
4890,2009-07-24,CULEX PIPIENS,1,0,T155,41.776156,-87.778927
4891,2009-07-24,CULEX PIPIENS,1,0,T114,41.798697,-87.736812
4892,2009-07-24,CULEX PIPIENS,1,0,T031,41.801498,-87.763416
4893,2009-07-24,CULEX PIPIENS,2,0,T048,41.867108,-87.654224
4894,2009-07-24,CULEX PIPIENS,1,0,T222,41.925198,-87.746381
4895,2009-07-24,CULEX PIPIENS,2,0,T144,41.94016,-87.794896
4896,2009-07-24,CULEX PIPIENS,1,0,T011,41.944869,-87.832763
4897,2009-07-24,CULEX PIPIENS,1,0,T218,41.948167,-87.730698
4898,2009-07-24,CULEX PIPIENS,4,0,T002,41.95469,-87.800991
4899,2009-07-24,CULEX PIPIENS,1,0,T220,41.963976,-87.69181
4900,2009-07-24,CULEX PIPIENS,1,0,T223,41.973845,-87.805059
4901,2009-07-24,CULEX PIPIENS,1,0,T028,41.986921,-87.689778
4902,2009-07-24,CULEX PIPIENS,1,0,T016,42.011601,-87.81150600000002
4903,2009-07-24,CULEX PIPIENS,1,0,T148,42.01743,-87.68776899999997
4904,2009-07-24,CULEX PIPIENS/RESTUANS,230,0,T225,41.743402,-87.731435
4909,2009-07-24,CULEX PIPIENS/RESTUANS,1,0,T083,41.754292,-87.590773
4910,2009-07-24,CULEX PIPIENS/RESTUANS,1,0,T080,41.754676,-87.612922
4911,2009-07-24,CULEX PIPIENS/RESTUANS,23,0,T066,41.77166,-87.703047
4912,2009-07-24,CULEX PIPIENS/RESTUANS,9,0,T073,41.773215,-87.60088
4913,2009-07-24,CULEX PIPIENS/RESTUANS,7,0,T226,41.793818,-87.654234
4914,2009-07-24,CULEX PIPIENS/RESTUANS,3,0,T114,41.798697,-87.736812
4915,2009-07-24,CULEX PIPIENS/RESTUANS,3,0,T061,41.801179,-87.679447
4916,2009-07-24,CULEX PIPIENS/RESTUANS,38,1,T031,41.801498,-87.763416
4917,2009-07-24,CULEX PIPIENS/RESTUANS,21,0,T074,41.822536,-87.66634300000003
4918,2009-07-24,CULEX PIPIENS/RESTUANS,2,0,T043,41.857402,-87.694991
4919,2009-07-24,CULEX PIPIENS/RESTUANS,36,0,T048,41.867108,-87.654224
4920,2009-07-24,CULEX PIPIENS/RESTUANS,7,0,T047,41.868142,-87.696269
4921,2009-07-24,CULEX PIPIENS/RESTUANS,1,0,T046,41.891118,-87.65449100000002
4922,2009-07-24,CULEX PIPIENS/RESTUANS,3,0,T030,41.89923,-87.716788
4923,2009-07-24,CULEX PIPIENS/RESTUANS,7,0,T033,41.906638,-87.701431
4924,2009-07-24,CULEX PIPIENS/RESTUANS,1,0,T039,41.911824,-87.726737
4925,2009-07-24,CULEX PIPIENS/RESTUANS,6,0,T151,41.916265,-87.800515
4926,2009-07-24,CULEX PIPIENS/RESTUANS,19,0,T054,41.921965,-87.632085
4928,2009-07-24,CULEX PIPIENS/RESTUANS,25,0,T222,41.925198,-87.746381
4929,2009-07-24,CULEX PIPIENS/RESTUANS,7,0,T147,41.932094,-87.700117
4930,2009-07-24,CULEX PIPIENS/RESTUANS,10,0,T144,41.94016,-87.794896
4931,2009-07-24,CULEX PIPIENS/RESTUANS,31,0,T011,41.944869,-87.832763
4932,2009-07-24,CULEX PIPIENS/RESTUANS,19,0,T218,41.948167,-87.730698
4933,2009-07-24,CULEX PIPIENS/RESTUANS,215,1,T002,41.95469,-87.800991
4938,2009-07-24,CULEX PIPIENS/RESTUANS,7,0,T017,41.960616,-87.777189
4939,2009-07-24,CULEX PIPIENS/RESTUANS,7,0,T220,41.963976,-87.69181
4940,2009-07-24,CULEX PIPIENS/RESTUANS,8,0,T003,41.964242,-87.757639
4941,2009-07-24,CULEX PIPIENS/RESTUANS,53,0,T223,41.973845,-87.805059
4943,2009-07-24,CULEX PIPIENS/RESTUANS,26,0,T028,41.986921,-87.689778
4944,2009-07-24,CULEX PIPIENS/RESTUANS,47,0,T009,41.99247800000001,-87.862995
